image_path,mask_path,split
D:\FDS\Small_project\Fire Detection\Dataset\images\R93_methane_large_op59_sz68\frame_0764_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R93_methane_large_op59_sz68\frame_0764_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\E4_fire_corner_size_50\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E4_fire_corner_size_50\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R78_diesel_medium_op82_sz33\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R78_diesel_medium_op82_sz33\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R94_n-heptane_small_op63_sz28\frame_0763_t23.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R94_n-heptane_small_op63_sz28\frame_0763_t23.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S20_GROWTH_SLOW_ETHANOL_medium\frame_0592_t24.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S20_GROWTH_SLOW_ETHANOL_medium\frame_0592_t24.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F16_propane_medium_op50\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F16_propane_medium_op50\frame_0120_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R47_ethanol_small_op68_sz56\frame_0873_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R47_ethanol_small_op68_sz56\frame_0873_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R27_ethanol_large_op74_sz51\frame_0327_t10.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R27_ethanol_large_op74_sz51\frame_0327_t10.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R5_acetone_large_op51_sz40\frame_0982_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R5_acetone_large_op51_sz40\frame_0982_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S17_GROWTH_FAST_DIESEL_large\frame_0390_t15.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S17_GROWTH_FAST_DIESEL_large\frame_0390_t15.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R81_n-heptane_medium_op21_sz36\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R81_n-heptane_medium_op21_sz36\frame_0545_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S5_GROWTH_FAST_ETHANOL_small\frame_0577_t21.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S5_GROWTH_FAST_ETHANOL_small\frame_0577_t21.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R26_ethanol_medium_op36_sz40\frame_0765_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R26_ethanol_medium_op36_sz40\frame_0765_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\B5_ethanol_medium_room\frame_0093_t23.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\B5_ethanol_medium_room\frame_0093_t23.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F1_n-heptane_small_op50\frame_0026_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F1_n-heptane_small_op50\frame_0026_t6.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R38_methane_small_op86_sz61\frame_0765_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R38_methane_small_op86_sz61\frame_0765_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S32_DECAY_ETHANOL_medium\frame_0190_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S32_DECAY_ETHANOL_medium\frame_0190_t6.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A7_large_room_opening_0\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A7_large_room_opening_0\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W19_WIND_4_0ms_DODECANE_medium\frame_0110_t3.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W19_WIND_4_0ms_DODECANE_medium\frame_0110_t3.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\E1_fire_center_size_25\frame_0026_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E1_fire_center_size_25\frame_0026_t6.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R61_ethanol_medium_op50_sz48\frame_0437_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R61_ethanol_medium_op50_sz48\frame_0437_t13.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R42_methane_medium_op72_sz59\frame_0218_t7.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R42_methane_medium_op72_sz59\frame_0218_t7.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A4_medium_room_opening_0\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A4_medium_room_opening_0\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R38_methane_small_op86_sz61\frame_0874_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R38_methane_small_op86_sz61\frame_0874_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\E2_fire_center_size_50\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E2_fire_center_size_50\frame_0120_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R36_propane_medium_op55_sz52\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R36_propane_medium_op55_sz52\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R22_diesel_small_op54_sz28\frame_0436_t13.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R22_diesel_small_op54_sz28\frame_0436_t13.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\VALIDATION_TEST2_METHANE_medium_op40\frame_0219_t7.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\VALIDATION_TEST2_METHANE_medium_op40\frame_0219_t7.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R64_n-heptane_medium_op50_sz35\frame_0981_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R64_n-heptane_medium_op50_sz35\frame_0981_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R76_acetone_small_op85_sz52\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R76_acetone_small_op85_sz52\frame_0327_t10.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S10_GROWTH_FAST_ETHANOL_large\frame_0863_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S10_GROWTH_FAST_ETHANOL_large\frame_0863_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C4_propane_door_three_quarter\frame_0026_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C4_propane_door_three_quarter\frame_0026_t6.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D3_heptane_wind_2ms\frame_0106_t26.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D3_heptane_wind_2ms\frame_0106_t26.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W15_WIND_4_4ms_METHANE_medium\frame_0002_t0.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W15_WIND_4_4ms_METHANE_medium\frame_0002_t0.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C1_propane_door_closed\frame_0093_t23.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C1_propane_door_closed\frame_0093_t23.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S30_DECAY_ACETONE_large\frame_0767_t24.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S30_DECAY_ACETONE_large\frame_0767_t24.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R4_diesel_medium_op64_sz35\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R4_diesel_medium_op64_sz35\frame_0327_t10.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R67_propane_small_op41_sz35\frame_0763_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R67_propane_small_op41_sz35\frame_0763_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R29_n-heptane_large_op54_sz47\frame_0654_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R29_n-heptane_large_op54_sz47\frame_0654_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S9_GROWTH_FAST_DIESEL_small\frame_0292_t12.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S9_GROWTH_FAST_DIESEL_small\frame_0292_t12.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S38_PULSATING_DIESEL_small\frame_0433_t13.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S38_PULSATING_DIESEL_small\frame_0433_t13.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F13_propane_large_op15\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F13_propane_large_op15\frame_0120_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F13_propane_large_op15\frame_0040_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F13_propane_large_op15\frame_0040_t10.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R58_ethanol_large_op70_sz24\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R58_ethanol_large_op70_sz24\frame_0327_t10.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C2_propane_door_quarter\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C2_propane_door_quarter\frame_0120_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F11_propane_small_op15\frame_0053_t13.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F11_propane_small_op15\frame_0053_t13.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R8_ethanol_large_op80_sz51\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R8_ethanol_large_op80_sz51\frame_0327_t10.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\E1_fire_center_size_25\frame_0053_t13.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E1_fire_center_size_25\frame_0053_t13.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R15_acetone_large_op71_sz46\frame_0873_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R15_acetone_large_op71_sz46\frame_0873_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D2_heptane_wind_1ms\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D2_heptane_wind_1ms\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R93_methane_large_op59_sz68\frame_0655_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R93_methane_large_op59_sz68\frame_0655_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S14_GROWTH_FAST_ETHANOL_small\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S14_GROWTH_FAST_ETHANOL_small\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S35_DECAY_N-HEPTANE_large\frame_0193_t6.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S35_DECAY_N-HEPTANE_large\frame_0193_t6.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R13_acetone_medium_op45_sz36\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R13_acetone_medium_op45_sz36\frame_0327_t10.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F7_n-heptane_medium_op50\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F7_n-heptane_medium_op50\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R64_n-heptane_medium_op50_sz35\frame_0763_t23.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R64_n-heptane_medium_op50_sz35\frame_0763_t23.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S44_PULSATING_ETHANOL_medium\frame_0976_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S44_PULSATING_ETHANOL_medium\frame_0976_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D2_heptane_wind_1ms\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D2_heptane_wind_1ms\frame_0013_t3.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C3_propane_door_half\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C3_propane_door_half\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W5_WIND_4_3ms_ACETONE_medium\frame_0998_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W5_WIND_4_3ms_ACETONE_medium\frame_0998_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F17_propane_medium_op75\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F17_propane_medium_op75\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R68_acetone_medium_op65_sz32\frame_0655_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R68_acetone_medium_op65_sz32\frame_0655_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F15_propane_medium_op50\frame_0093_t23.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F15_propane_medium_op50\frame_0093_t23.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R34_methane_small_op78_sz77\frame_0767_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R34_methane_small_op78_sz77\frame_0767_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W14_WIND_1_4ms_N-HEPTANE_medium\frame_0437_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W14_WIND_1_4ms_N-HEPTANE_medium\frame_0437_t13.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R47_ethanol_small_op68_sz56\frame_0655_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R47_ethanol_small_op68_sz56\frame_0655_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S23_DECAY_DIESEL_small\frame_0290_t9.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S23_DECAY_DIESEL_small\frame_0290_t9.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R78_diesel_medium_op82_sz33\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R78_diesel_medium_op82_sz33\frame_0545_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R23_methane_small_op43_sz28\frame_0983_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R23_methane_small_op43_sz28\frame_0983_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F13_propane_large_op15\frame_0053_t13.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F13_propane_large_op15\frame_0053_t13.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R98_ethanol_large_op81_sz27\frame_0655_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R98_ethanol_large_op81_sz27\frame_0655_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S12_GROWTH_SLOW_ACETONE_medium\frame_0680_t27.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S12_GROWTH_SLOW_ACETONE_medium\frame_0680_t27.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S44_PULSATING_ETHANOL_medium\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S44_PULSATING_ETHANOL_medium\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D7_heptane_wind_10ms\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D7_heptane_wind_10ms\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R77_propane_small_op47_sz78\frame_0656_t20.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R77_propane_small_op47_sz78\frame_0656_t20.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S15_GROWTH_SLOW_METHANE_small\frame_0362_t16.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S15_GROWTH_SLOW_METHANE_small\frame_0362_t16.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R33_methane_medium_op24_sz47\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R33_methane_medium_op24_sz47\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F11_propane_small_op15\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F11_propane_small_op15\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R85_diesel_small_op78_sz63\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R85_diesel_small_op78_sz63\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R29_n-heptane_large_op54_sz47\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R29_n-heptane_large_op54_sz47\frame_0545_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W9_WIND_3_6ms_METHANE_large\frame_0332_t10.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W9_WIND_3_6ms_METHANE_large\frame_0332_t10.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R85_diesel_small_op78_sz63\frame_0656_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R85_diesel_small_op78_sz63\frame_0656_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\VALIDATION_TEST_PROPANE_small_op80\frame_0766_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\VALIDATION_TEST_PROPANE_small_op80\frame_0766_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R74_propane_small_op71_sz48\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R74_propane_small_op71_sz48\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R98_ethanol_large_op81_sz27\frame_0873_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R98_ethanol_large_op81_sz27\frame_0873_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F17_propane_medium_op75\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F17_propane_medium_op75\frame_0120_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D1_heptane_wind_0ms\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D1_heptane_wind_0ms\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R81_n-heptane_medium_op21_sz36\frame_0654_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R81_n-heptane_medium_op21_sz36\frame_0654_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R75_propane_small_op25_sz67\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R75_propane_small_op25_sz67\frame_0109_t3.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R46_n-heptane_medium_op71_sz74\frame_0328_t10.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R46_n-heptane_medium_op71_sz74\frame_0328_t10.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R56_n-heptane_small_op79_sz49\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R56_n-heptane_small_op79_sz49\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\E2_fire_center_size_50\frame_0106_t26.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E2_fire_center_size_50\frame_0106_t26.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R28_ethanol_small_op64_sz44\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R28_ethanol_small_op64_sz44\frame_0327_t10.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S41_PULSATING_METHANE_small\frame_0108_t4.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S41_PULSATING_METHANE_small\frame_0108_t4.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C4_propane_door_three_quarter\frame_0040_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C4_propane_door_three_quarter\frame_0040_t10.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R62_propane_medium_op32_sz49\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R62_propane_medium_op32_sz49\frame_0327_t10.4s.png,train
